from_id,to_id,distance,walk_time,status
P1996,P1997,665,42,open
P1997,P1998,157,43,open
P1998,P1999,694,75,open
P1999,P2000,836,46,open
P2000,P2001,918,34,open
P2001,P2002,308,86,open
P2002,P2003,496,28,open
P2003,P2004,432,37,open
P2004,P2005,801,44,open
P2005,P2006,68,15,open
P2006,P2007,505,37,open
P2007,P2008,317,9,open
P2008,P2009,811,73,open
P2009,P2010,828,81,open
P2010,P2011,251,62,open
P2011,P2012,154,86,open
P2012,P2013,612,68,open
P2013,P2014,117,82,open
P2014,P2015,573,97,open
P2015,P2016,423,86,open
P2016,P2017,779,68,open
P2017,P2018,828,99,open
P2018,P2019,224,17,open
P2019,P2020,102,35,open
P2020,P2021,87,6,open
P2021,P2022,183,73,open
P2022,P2023,89,100,open
P2023,P2024,395,51,open
P2024,P2025,595,82,open
P2025,P2026,51,81,open
P2026,P2027,856,78,open
P2027,P2028,169,46,open
P2028,P2029,406,74,open
P2029,P2030,135,22,open
P2030,P2031,575,61,open
P2031,P2032,891,67,open
P2032,P2033,824,4,open
P2033,P2034,72,48,open
P2034,P2035,327,95,open
P2035,P2036,392,92,open
P2036,P2037,119,49,open
P2037,P2038,647,83,open
P2038,P2039,291,98,open
P2039,P2040,373,50,open
P2040,P2041,487,25,open
P2041,P2042,572,91,open
P2042,P2043,761,26,open
P2043,P2044,13,40,open
P2044,P2045,80,46,open
P2045,P2046,46,12,open
P2046,P2047,708,66,open
P2047,P2048,168,85,open
P2048,P2049,796,41,open
P2049,P2050,622,39,open
P2050,P2051,765,43,open
P2051,P2052,792,6,open
P2052,P2053,932,29,open
P2053,P2054,787,54,open
P2054,P2055,702,100,open
P2055,P2056,806,25,open
P2056,P2057,280,75,open
P2057,P2058,692,68,open
P2058,P2059,236,72,open
P2059,P2060,106,18,open
P2060,P2061,783,62,open
P2061,P2062,409,65,open
P2062,P2063,615,25,open
P2063,P2064,178,31,open
P2064,P2065,349,89,open
P2065,P2066,4,79,open
P2066,P2067,598,15,open
P2067,P2068,108,75,open
P2068,P2069,514,91,open
P2069,P2070,782,89,open
P2070,P2071,949,29,open
P2071,P2072,934,51,open
P2072,P2073,618,98,open
P2073,P2074,333,90,open
P2074,P2075,613,53,open
P2075,P2076,30,3,open
P2076,P2077,326,98,open
P2077,P2078,403,6,open
P2078,P2079,510,20,open
P2079,P2080,748,80,open
P2080,P2081,596,60,open
P2081,P2082,70,67,open
P2082,P2083,386,69,open
P2083,P2084,72,2,open
P2084,P2085,138,96,open
P2085,P2086,542,62,open
P2086,P2087,554,68,open
P2087,P2088,346,20,open
P2088,P2089,45,50,open
P2089,P2090,983,50,open
P2090,P2091,534,91,open
P2091,P2092,161,17,open
P2092,P2093,948,58,open
P2093,P2094,106,92,open
P2094,P2095,65,88,open
P2095,P2096,811,75,open
P2096,P2097,436,69,open
P2097,P2098,147,67,open
P2098,P2099,119,15,open
P2099,P2100,380,63,open
P2100,P2101,499,30,open
P2101,P2102,252,52,open
P2102,P2103,600,70,open
P2103,P2104,194,62,open
P2104,P2105,804,77,open
P2105,P2106,430,40,open
P2106,P2107,969,10,open
P2107,P2108,196,16,open
P2108,P2109,90,67,open
P2109,P2110,304,49,open
P2110,P2111,604,80,open
P2111,P2112,26,64,open
P2112,P2113,645,16,open
P2113,P2114,521,91,open
P2114,P2115,806,63,open
P2115,P2116,925,76,open
P2116,P2117,899,48,open
P2117,P2118,441,40,open
P2118,P2119,543,8,open
P2119,P2120,284,63,open
P2120,P2121,540,100,open
P2121,P2122,43,24,open
P2122,P2123,773,9,open
P2123,P2124,997,61,open
P2124,P2125,396,13,open
P2125,P2126,744,19,open
P2126,P2127,812,42,open
P2127,P2128,219,67,open
P2128,P2129,991,96,open
P2129,P2130,626,27,open
P2130,P2131,877,76,open
P2131,P2132,100,1,open
P2132,P2133,543,74,open
P2133,P2134,488,19,open
P2134,P2135,96,83,open
P2135,P2136,472,22,open
P2136,P2137,459,84,open
P2137,P2138,775,29,open
P2138,P2139,297,69,open
P2139,P2140,404,3,open
P2140,P2141,832,95,open
P2141,P2142,129,23,open
P2142,P2143,483,11,open
P2143,P2144,244,6,open
P2144,P2145,679,56,open
P2145,P2146,534,26,open
P2146,P2147,91,92,open
P2147,P2148,893,81,open
P2148,P2149,56,5,open
P2149,P2150,725,6,open
P2150,P2151,742,60,open
P2151,P2152,713,52,open
P2152,P2153,947,54,open
P2153,P2154,647,19,open
P2154,P2155,700,97,open
P2155,P2156,382,43,open
P2156,P2157,592,42,open
P2157,P2158,175,84,open
P2158,P2159,963,24,open
P2159,P2160,443,14,open
P2160,P2161,545,63,open
P2161,P2162,524,78,open
P2162,P2163,874,83,open
P2163,P2164,744,73,open
P2164,P2165,979,28,open
P2165,P2166,219,96,open
P2166,P2167,401,71,open
P2167,P2168,818,93,open
P2168,P2169,808,30,open
P2169,P2170,999,63,open
P2170,P2171,684,83,open
P2171,P2172,668,32,open
P2172,P2173,567,17,open
P2173,P2174,315,23,open
P2174,P2175,291,93,open
P2175,P2176,353,100,open
P2176,P2177,623,63,open
P2177,P2178,3,24,open
P2178,P2179,542,30,open
P2179,P2180,110,60,open
P2180,P2181,492,26,open
P2181,P2182,86,62,open
P2182,P2183,499,52,open
P2183,P2184,321,95,open
P2184,P2185,441,94,open
P2185,P2186,763,27,open
P2186,P2187,942,31,open
P2187,P2188,230,75,open
P2188,P2189,700,38,open
P2189,P2190,199,27,open
P2190,P2191,759,70,open
P2191,P2192,403,27,open
P2192,P2193,588,4,open
P2193,P2194,95,74,open
P2194,P2195,929,28,open
P2195,P2196,908,10,open
P2196,P2197,504,73,open
P2197,P2198,664,10,open
P2198,P2199,478,60,open
P2199,P2200,307,15,open
P2200,P2201,269,28,open
P2201,P2202,249,13,open
P2202,P2203,921,67,open
P2203,P2204,54,48,open
P2204,P2205,539,89,open
P2205,P2206,487,87,open
P2206,P2207,165,50,open
P2207,P2208,756,76,open
P2208,P2209,253,41,open
P2209,P2210,323,36,open
P2210,P2211,861,64,open
P2211,P2212,552,46,open
P2212,P2213,28,98,open
P2213,P2214,599,52,open
P2214,P2215,410,61,open
P2215,P2216,689,37,open
P2216,P2217,61,33,open
P2217,P2218,399,4,open
P2218,P2219,844,82,open
P2219,P2220,958,64,open
P2220,P2221,707,41,open
P2221,P2222,740,38,open
P2222,P2223,784,36,open
P2223,P2224,643,77,open
P2224,P2225,152,24,open
P2225,P2226,757,1,open
P2226,P2227,653,68,open
P2227,P2228,49,86,open
P2228,P2229,705,56,open
P2229,P2230,844,87,open
P2230,P2231,873,68,open
P2231,P2232,491,82,open
P2232,P2233,820,56,open
P2233,P2234,614,83,open
P2234,P2235,436,63,open
P2235,P2236,203,66,open
P2236,P2237,647,75,open
P2237,P2238,285,78,open
P2238,P2239,776,19,open
P2239,P2240,785,80,open
P2240,P2241,571,62,open
P2241,P2242,959,78,open
P2242,P2243,773,84,open
P2243,P2244,319,76,open
P2244,P2245,88,39,open
P2245,P2246,10,68,open
P2246,P2247,11,85,open
P2247,P2248,528,87,open
P2248,P2249,896,38,open
P2249,P2250,438,73,open
P2250,P2251,666,91,open
P2251,P2252,58,32,open
P2252,P2253,85,63,open
P2253,P2254,819,70,open
P2254,P2255,137,10,open
P2255,P2256,211,24,open
P2256,P2257,396,20,open
P2257,P2258,399,89,open
P2258,P2259,731,13,open
P2259,P2260,907,10,open
P2260,P2261,424,74,open
P2261,P2262,132,48,open
P2262,P2263,551,59,open
P2263,P2264,766,57,open
P2264,P2265,768,38,open
P2265,P2266,820,16,open
P2266,P2267,480,79,open
P2267,P2268,412,73,open
P2268,P2269,37,56,open
P2269,P2270,262,22,open
P2270,P2271,474,38,open
P2271,P2272,195,99,open
P2272,P2273,497,40,open
P2273,P2274,45,7,open
P2274,P2275,236,34,open
P2275,P2276,530,51,open
P2276,P2277,490,64,open
P2277,P2278,313,45,open
P2278,P2279,950,83,open
P2279,P2280,753,63,open
P2280,P2281,147,73,open
P2281,P2282,587,20,open
P2282,P2283,271,82,open
P2283,P2284,422,84,open
P2284,P2285,826,46,open
P2285,P2286,988,79,open
P2286,P2287,392,91,open
P2287,P2288,490,61,open
P2288,P2289,99,26,open
P2289,P2290,298,74,open
P2290,P2291,27,95,open
P2291,P2292,319,61,open
P2292,P2293,369,83,open
P2293,P2294,39,61,open
P2294,P2295,849,98,open
P2295,P2296,724,44,open
P2296,P2297,516,34,open
P2297,P2298,347,88,open
P2298,P2299,850,35,open
P2299,P2300,791,37,open
P2300,P2301,573,31,open
P2301,P2302,794,87,open
P2302,P2303,193,75,open
P2303,P2304,524,58,open
P2304,P2305,588,93,open
P2305,P2306,405,63,open
P2306,P2307,583,17,open
P2307,P2308,298,59,open
P2308,P2309,692,16,open
P2309,P2310,736,32,open
P2310,P2311,914,42,open
P2311,P2312,567,43,open
P2312,P2313,734,86,open
P2313,P2314,7,21,open
P2314,P2315,417,25,open
P2315,P2316,317,11,open
P2316,P2317,675,80,open
P2317,P2318,181,61,open
P2318,P2319,986,31,open
P2319,P2320,257,2,open
P2320,P2321,432,96,open
P2321,P2322,556,89,open
P2322,P2323,669,42,open
P2323,P2324,105,51,open
P2324,P2325,316,97,open
P2325,P2326,376,79,open
P2326,P2327,249,91,open
P2327,P2328,747,21,open
P2328,P2329,261,15,open
P2329,P2330,835,95,open
P2330,P2331,173,3,open
P2331,P2332,539,94,open
P2332,P2333,339,95,open
P2333,P2334,165,32,open
P2334,P2335,923,33,open
P2335,P2336,585,27,open
P2336,P2337,108,63,open
P2337,P2338,626,83,open
P2338,P2339,73,49,open
P2339,P2340,960,20,open
P2340,P2341,515,93,open
P2341,P2342,935,30,open
P2342,P2343,517,99,open
P2343,P2344,84,18,open
P2344,P2345,797,24,open
P2345,P2346,938,61,open
P2346,P2347,709,18,open
P2347,P2348,584,97,open
P2348,P2349,308,84,open
P2349,P2350,46,96,open
P2350,P2351,170,79,open
P2351,P2352,684,15,open
P2352,P2353,297,6,open
P2353,P2354,734,59,open
P2354,P2355,252,35,open
P2355,P2356,432,75,open
P2356,P2357,202,70,open
P2357,P2358,624,61,open
P2358,P2359,167,37,open
P2359,P2360,468,18,open
P2360,P2361,517,26,open
P2361,P2362,245,4,open
P2362,P2363,323,99,open
P2363,P2364,883,93,open
P2364,P2365,908,66,open
P2365,P2366,372,19,open
P2366,P2367,323,54,open
P2367,P2368,683,16,open
P2368,P2369,139,28,open
P2369,P2370,424,100,open
P2370,P2371,710,15,open
P2371,P2372,238,44,open
P2372,P2373,189,35,open
P2373,P2374,232,8,open
P2374,P2375,614,37,open
P2375,P2376,558,94,open
P2376,P2377,649,63,open
P2377,P2378,223,53,open
P2378,P2379,916,36,open
P2379,P2380,412,15,open
P2380,P2381,17,14,open
P2381,P2382,468,97,open
P2382,P2383,776,90,open
P2383,P2384,843,37,open
P2384,P2385,536,36,open
P2385,P2386,546,38,open
P2386,P2387,840,55,open
P2387,P2388,684,75,open
P2388,P2389,945,87,open
P2389,P2390,778,20,open
P2390,P2391,956,47,open
P2391,P2392,847,98,open
P2392,P2393,465,85,open
P2393,P2394,388,23,open
P2394,P2395,287,7,open
P2395,P2396,47,28,open
P2396,P2397,974,15,open
P2397,P2398,992,63,open
P2398,P2399,699,78,open
P2399,P2400,625,60,open
P2400,P2401,505,17,open
P2401,P2402,41,61,open
P2402,P2403,717,2,open
P2403,P2404,850,85,open
P2404,P2405,49,80,open
P2405,P2406,857,16,open
P2406,P2407,641,13,open
P2407,P2408,788,82,open
P2408,P2409,104,31,open
P2409,P2410,257,12,open
P2410,P2411,995,91,open
P2411,P2412,410,58,open
P2412,P2413,210,34,open
P2413,P2414,503,72,open
P2414,P2415,241,35,open
P2415,P2416,379,33,open
P2416,P2417,637,99,open
P2417,P2418,78,3,open
P2418,P2419,57,20,open
P2419,P2420,322,78,open
P2420,P2421,410,76,open
P2421,P2422,342,21,open
P2422,P2423,94,2,open
P2423,P2424,638,40,open
P2424,P2425,239,54,open
P2425,P2426,918,28,open
P2426,P2427,976,83,open
P2427,P2428,646,57,open
P2428,P2429,249,67,open
P2429,P2430,826,78,open
P2430,P2431,281,34,open
P2431,P2432,181,94,open
P2432,P2433,333,4,open
P2433,P2434,694,10,open
P2434,P2435,908,40,open
P2435,P2436,455,24,open
P2436,P2437,115,61,open
P2437,P2438,75,87,open
P2438,P2439,645,71,open
P2439,P2440,644,43,open
P2440,P2441,732,11,open
P2441,P2442,43,68,open
P2442,P2443,435,22,open
P2443,P2444,930,63,open
P2444,P2445,455,42,open
P2445,P2446,386,42,open
P2446,P2447,966,7,open
P2447,P2448,458,11,open
P2448,P2449,466,33,open
P2449,P2450,973,75,open
P2450,P2451,200,2,open
P2451,P2452,469,84,open
P2452,P2453,880,98,open
P2453,P2454,842,62,open
P2454,P2455,359,37,open
P2455,P2456,889,40,open
P2456,P2457,691,69,open
P2457,P2458,897,42,open
P2458,P2459,499,38,open
P2459,P2460,241,7,open
P2460,P2461,165,64,open
P2461,P2462,879,15,open
P2462,P2463,403,28,open
P2463,P2464,338,71,open
P2464,P2465,571,16,open
P2465,P2466,580,35,open
P2466,P2467,498,50,open
P2467,P2468,771,82,open
P2468,P2469,11,78,open
P2469,P2470,123,97,open
P2470,P2471,321,25,open
P2471,P2472,470,40,open
P2472,P2473,315,99,open
P2473,P2474,818,44,open
P2474,P2475,951,95,open
P2475,P2476,801,33,open
P2476,P2477,70,96,open
P2477,P2478,989,46,open
P2478,P2479,895,92,open
P2479,P2480,711,29,open
P2480,P2481,156,92,open
P2481,P2482,464,73,open
P2482,P2483,304,51,open
P2483,P2484,553,91,open
P2484,P2485,975,69,open
P2485,P2486,354,67,open
P2486,P2487,74,60,open
P2487,P2488,333,6,open
P2488,P2489,776,47,open
P2489,P2490,762,83,open
P2490,P2491,931,53,open
P2491,P2492,876,6,open
P2492,P2493,799,40,open
P2493,P2494,715,32,open
P2494,P2495,280,10,open
P2495,P2496,563,57,open
P2496,P2497,334,39,open
P2497,P2498,761,53,open
P2498,P2499,643,39,open
P2499,P2500,250,87,open
